X,Y,Bouguer
504,616,27.27207457
512,616,29.29172902
520,616,31.31108354
528,616,33.33001281
536,616,35.34834512
544,616,37.36584776
552,616,39.38220874
560,616,41.39701436
568,616,43.40972201
576,616,45.41962791
584,616,47.42582931
592,616,49.42718118
600,616,51.42224762
608,616,53.40924844
616,616,55.38600196
624,616,57.3498656
632,616,59.29767627
640,616,61.22569309
648,616,63.12954569
656,616,65.00419157
664,616,66.84388632
672,616,68.64217091
680,616,70.3918796
688,616,72.08517228
696,616,73.71359378
704,616,75.26816209
712,616,76.73948613
720,616,78.11791192
728,616,79.39369493
736,616,80.55719408
744,616,81.59908191
752,616,82.51056339
760,616,83.28359543
768,616,83.91109775
776,616,84.38714631
784,616,84.70714038
792,616,84.86793539
0,624,-84.86793539
8,624,-84.70714038
16,624,-84.38714631
24,624,-83.91109775
32,624,-83.28359543
40,624,-82.51056339
48,624,-81.59908191
56,624,-80.55719408
64,624,-79.39369493
72,624,-78.11791192
80,624,-76.73948613
88,624,-75.26816209
96,624,-73.71359378
104,624,-72.08517228
112,624,-70.3918796
120,624,-68.64217091
128,624,-66.84388632
136,624,-65.00419157
144,624,-63.12954569
152,624,-61.22569309
160,624,-59.29767627
168,624,-57.3498656
176,624,-55.38600196
184,624,-53.40924844
192,624,-51.42224762
200,624,-49.42718118
208,624,-47.42582931
216,624,-45.41962791
224,624,-43.40972201
232,624,-41.39701436
240,624,-39.38220874
248,624,-37.36584776
256,624,-35.34834512
264,624,-33.33001281
272,624,-31.31108354
280,624,-29.29172902
288,624,-27.27207457
296,624,-25.25221068
304,624,-23.23220198
312,624,-21.21209417
320,624,-19.19191919
328,624,-17.17171717
336,624,-15.15151515
344,624,-13.13131313
352,624,-11.11111111
360,624,-9.090909091
368,624,-7.070707071
376,624,-5.050505051
384,624,-3.03030303
392,624,-1.01010101
400,624,1.01010101
408,624,3.03030303
416,624,5.050505051
424,624,7.070707071
432,624,9.090909091
440,624,11.11111111
448,624,13.13131313
456,624,15.15151515
464,624,17.17171717
472,624,19.19191919
480,624,21.21209417
488,624,23.23220198
496,624,25.25221068
504,624,27.27207457
512,624,29.29172902
520,624,31.31108354
528,624,33.33001281
536,624,35.34834512
544,624,37.36584776
552,624,39.38220874
560,624,41.39701436
568,624,43.40972201
576,624,45.41962791
584,624,47.42582931
592,624,49.42718118
600,624,51.42224762
608,624,53.40924844
616,624,55.38600196
624,624,57.3498656
632,624,59.29767627
640,624,61.22569309
648,624,63.12954569
656,624,65.00419157
664,624,66.84388632
672,624,68.64217091
680,624,70.3918796
688,624,72.08517228
696,624,73.71359378
704,624,75.26816209
712,624,76.73948613
720,624,78.11791192
728,624,79.39369493
736,624,80.55719408
744,624,81.59908191
752,624,82.51056339
760,624,83.28359543
768,624,83.91109775
776,624,84.38714631
784,624,84.70714038
792,624,84.86793539
0,632,-84.86793539
8,632,-84.70714038
16,632,-84.38714631
24,632,-83.91109775
32,632,-83.28359543
40,632,-82.51056339
48,632,-81.59908191
56,632,-80.55719408
64,632,-79.39369493
72,632,-78.11791192
80,632,-76.73948613
88,632,-75.26816209
96,632,-73.71359378
104,632,-72.08517228
112,632,-70.3918796
120,632,-68.64217091
128,632,-66.84388632
136,632,-65.00419157
144,632,-63.12954569
152,632,-61.22569309
160,632,-59.29767627
168,632,-57.3498656
176,632,-55.38600196
184,632,-53.40924844
192,632,-51.42224762
200,632,-49.42718118
208,632,-47.42582931
216,632,-45.41962791
224,632,-43.40972201
232,632,-41.39701436
240,632,-39.38220874
248,632,-37.36584776
256,632,-35.34834512
264,632,-33.33001281
272,632,-31.31108354
280,632,-29.29172902
288,632,-27.27207457
296,632,-25.25221068
304,632,-23.23220198
312,632,-21.21209417
320,632,-19.19191919
328,632,-17.17171717
336,632,-15.15151515
344,632,-13.13131313
352,632,-11.11111111
360,632,-9.090909091
368,632,-7.070707071
376,632,-5.050505051
384,632,-3.03030303
392,632,-1.01010101
400,632,1.01010101
408,632,3.03030303
416,632,5.050505051
424,632,7.070707071
432,632,9.090909091
440,632,11.11111111
448,632,13.13131313
456,632,15.15151515
464,632,17.17171717
472,632,19.19191919
480,632,21.21209417
488,632,23.23220198
496,632,25.25221068
504,632,27.27207457
512,632,29.29172902
520,632,31.31108354
528,632,33.33001281
536,632,35.34834512
544,632,37.36584776
552,632,39.38220874
560,632,41.39701436
568,632,43.40972201
576,632,45.41962791
584,632,47.42582931
592,632,49.42718118
600,632,51.42224762
608,632,53.40924844
616,632,55.38600196
624,632,57.3498656
632,632,59.29767627
640,632,61.22569309
648,632,63.12954569
656,632,65.00419157
664,632,66.84388632
672,632,68.64217091
680,632,70.3918796
688,632,72.08517228
696,632,73.71359378
704,632,75.26816209
712,632,76.73948613
720,632,78.11791192
728,632,79.39369493
736,632,80.55719408
744,632,81.59908191
752,632,82.51056339
760,632,83.28359543
768,632,83.91109775
776,632,84.38714631
784,632,84.70714038
792,632,84.86793539
0,640,-84.86793539
8,640,-84.70714038
16,640,-84.38714631
24,640,-83.91109775
32,640,-83.28359543
40,640,-82.51056339
48,640,-81.59908191
56,640,-80.55719408
64,640,-79.39369493
72,640,-78.11791192
80,640,-76.73948613
88,640,-75.26816209
96,640,-73.71359378
104,640,-72.08517228
112,640,-70.3918796
120,640,-68.64217091
128,640,-66.84388632
136,640,-65.00419157
144,640,-63.12954569
152,640,-61.22569309
160,640,-59.29767627
168,640,-57.3498656
176,640,-55.38600196
184,640,-53.40924844
192,640,-51.42224762
200,640,-49.42718118
208,640,-47.42582931
216,640,-45.41962791
224,640,-43.40972201
232,640,-41.39701436
240,640,-39.38220874
248,640,-37.36584776
256,640,-35.34834512
264,640,-33.33001281
272,640,-31.31108354
280,640,-29.29172902
288,640,-27.27207457
296,640,-25.25221068
304,640,-23.23220198
312,640,-21.21209417
320,640,-19.19191919
328,640,-17.17171717
336,640,-15.15151515
344,640,-13.13131313
352,640,-11.11111111
360,640,-9.090909091
368,640,-7.070707071
376,640,-5.050505051
384,640,-3.03030303
392,640,-1.01010101
400,640,1.01010101
408,640,3.03030303
416,640,5.050505051
424,640,7.070707071
432,640,9.090909091
440,640,11.11111111
448,640,13.13131313
456,640,15.15151515
464,640,17.17171717
472,640,19.19191919
480,640,21.21209417
488,640,23.23220198
496,640,25.25221068
504,640,27.27207457
512,640,29.29172902
520,640,31.31108354
528,640,33.33001281
536,640,35.34834512
544,640,37.36584776
552,640,39.38220874
560,640,41.39701436
568,640,43.40972201
576,640,45.41962791
584,640,47.42582931
592,640,49.42718118
600,640,51.42224762
608,640,53.40924844
616,640,55.38600196
624,640,57.3498656
632,640,59.29767627
640,640,61.22569309
648,640,63.12954569
656,640,65.00419157
664,640,66.84388632
672,640,68.64217091
680,640,70.3918796
688,640,72.08517228
696,640,73.71359378
704,640,75.26816209
712,640,76.73948613
720,640,78.11791192
728,640,79.39369493
736,640,80.55719408
744,640,81.59908191
752,640,82.51056339
760,640,83.28359543
768,640,83.91109775
776,640,84.38714631
784,640,84.70714038
792,640,84.86793539
0,648,-84.86793539
8,648,-84.70714038
16,648,-84.38714631
24,648,-83.91109775
32,648,-83.28359543
40,648,-82.51056339
48,648,-81.59908191
56,648,-80.55719408
64,648,-79.39369493
72,648,-78.11791192
80,648,-76.73948613
88,648,-75.26816209
96,648,-73.71359378
104,648,-72.08517228
112,648,-70.3918796
120,648,-68.64217091
128,648,-66.84388632
136,648,-65.00419157
144,648,-63.12954569
152,648,-61.22569309
160,648,-59.29767627
168,648,-57.3498656
176,648,-55.38600196
184,648,-53.40924844
192,648,-51.42224762
200,648,-49.42718118
208,648,-47.42582931
216,648,-45.41962791
224,648,-43.40972201
232,648,-41.39701436
240,648,-39.38220874
248,648,-37.36584776
256,648,-35.34834512
264,648,-33.33001281
272,648,-31.31108354
280,648,-29.29172902
288,648,-27.27207457
296,648,-25.25221068
304,648,-23.23220198
312,648,-21.21209417
320,648,-19.19191919
328,648,-17.17171717
336,648,-15.15151515
344,648,-13.13131313
352,648,-11.11111111
360,648,-9.090909091
368,648,-7.070707071
376,648,-5.050505051
384,648,-3.03030303
392,648,-1.01010101
400,648,1.01010101
408,648,3.03030303
416,648,5.050505051
424,648,7.070707071
432,648,9.090909091
440,648,11.11111111
448,648,13.13131313
456,648,15.15151515
464,648,17.17171717
472,648,19.19191919
480,648,21.21209417
488,648,23.23220198
496,648,25.25221068
504,648,27.27207457
512,648,29.29172902
520,648,31.31108354
528,648,33.33001281
536,648,35.34834512
544,648,37.36584776
552,648,39.38220874
560,648,41.39701436
568,648,43.40972201
576,648,45.41962791
584,648,47.42582931
592,648,49.42718118
600,648,51.42224762
608,648,53.40924844
616,648,55.38600196
624,648,57.3498656
632,648,59.29767627
640,648,61.22569309
648,648,63.12954569
656,648,65.00419157
664,648,66.84388632
672,648,68.64217091
680,648,70.3918796
688,648,72.08517228
696,648,73.71359378
704,648,75.26816209
712,648,76.73948613
720,648,78.11791192
728,648,79.39369493
736,648,80.55719408
744,648,81.59908191
752,648,82.51056339
760,648,83.28359543
768,648,83.91109775
776,648,84.38714631
784,648,84.70714038
792,648,84.86793539
0,656,-84.86793539
8,656,-84.70714038
16,656,-84.38714631
24,656,-83.91109775
32,656,-83.28359543
40,656,-82.51056339
48,656,-81.59908191
56,656,-80.55719408
64,656,-79.39369493
72,656,-78.11791192
80,656,-76.73948613
88,656,-75.26816209
96,656,-73.71359378
104,656,-72.08517228
112,656,-70.3918796
120,656,-68.64217091
128,656,-66.84388632
136,656,-65.00419157
144,656,-63.12954569
152,656,-61.22569309
160,656,-59.29767627
168,656,-57.3498656
176,656,-55.38600196
184,656,-53.40924844
192,656,-51.42224762
200,656,-49.42718118
208,656,-47.42582931
216,656,-45.41962791
224,656,-43.40972201
232,656,-41.39701436
240,656,-39.38220874
248,656,-37.36584776
256,656,-35.34834512
264,656,-33.33001281
272,656,-31.31108354
280,656,-29.29172902
288,656,-27.27207457
296,656,-25.25221068
304,656,-23.23220198
312,656,-21.21209417
320,656,-19.19191919
328,656,-17.17171717
336,656,-15.15151515
344,656,-13.13131313
352,656,-11.11111111
360,656,-9.090909091
368,656,-7.070707071
376,656,-5.050505051
384,656,-3.03030303
392,656,-1.01010101
400,656,1.01010101
408,656,3.03030303
416,656,5.050505051
424,656,7.070707071
432,656,9.090909091
440,656,11.11111111
448,656,13.13131313
456,656,15.15151515
464,656,17.17171717
472,656,19.19191919
480,656,21.21209417
488,656,23.23220198
496,656,25.25221068
504,656,27.27207457
512,656,29.29172902
520,656,31.31108354
528,656,33.33001281
536,656,35.34834512
544,656,37.36584776
552,656,39.38220874
560,656,41.39701436
568,656,43.40972201
576,656,45.41962791
584,656,47.42582931
592,656,49.42718118
600,656,51.42224762
608,656,53.40924844
616,656,55.38600196
624,656,57.3498656
632,656,59.29767627
640,656,61.22569309
648,656,63.12954569
656,656,65.00419157
664,656,66.84388632
672,656,68.64217091
680,656,70.3918796
688,656,72.08517228
696,656,73.71359378
704,656,75.26816209
712,656,76.73948613
720,656,78.11791192
728,656,79.39369493
736,656,80.55719408
744,656,81.59908191
752,656,82.51056339
760,656,83.28359543
768,656,83.91109775
776,656,84.38714631
784,656,84.70714038
792,656,84.86793539
0,664,-84.86793539
8,664,-84.70714038
16,664,-84.38714631
24,664,-83.91109775
32,664,-83.28359543
40,664,-82.51056339
48,664,-81.59908191
56,664,-80.55719408
64,664,-79.39369493
72,664,-78.11791192
80,664,-76.73948613
88,664,-75.26816209
96,664,-73.71359378
104,664,-72.08517228
112,664,-70.3918796
120,664,-68.64217091
128,664,-66.84388632
136,664,-65.00419157
144,664,-63.12954569
152,664,-61.22569309
160,664,-59.29767627
168,664,-57.3498656
176,664,-55.38600196
184,664,-53.40924844
192,664,-51.42224762
200,664,-49.42718118
208,664,-47.42582931
216,664,-45.41962791
224,664,-43.40972201
232,664,-41.39701436
240,664,-39.38220874
248,664,-37.36584776
256,664,-35.34834512
264,664,-33.33001281
272,664,-31.31108354
280,664,-29.29172902
288,664,-27.27207457
296,664,-25.25221068
304,664,-23.23220198
312,664,-21.21209417
320,664,-19.19191919
328,664,-17.17171717
336,664,-15.15151515
344,664,-13.13131313
352,664,-11.11111111
360,664,-9.090909091
368,664,-7.070707071
376,664,-5.050505051
384,664,-3.03030303
392,664,-1.01010101
400,664,1.01010101
408,664,3.03030303
416,664,5.050505051
424,664,7.070707071
432,664,9.090909091
440,664,11.11111111
448,664,13.13131313
456,664,15.15151515
464,664,17.17171717
472,664,19.19191919
480,664,21.21209417
488,664,23.23220198
496,664,25.25221068
504,664,27.27207457
512,664,29.29172902
520,664,31.31108354
528,664,33.33001281
536,664,35.34834512
544,664,37.36584776
552,664,39.38220874
560,664,41.39701436
568,664,43.40972201
576,664,45.41962791
584,664,47.42582931
592,664,49.42718118
600,664,51.42224762
608,664,53.40924844
616,664,55.38600196
624,664,57.3498656
632,664,59.29767627
640,664,61.22569309
648,664,63.12954569
656,664,65.00419157
664,664,66.84388632
672,664,68.64217091
680,664,70.3918796
688,664,72.08517228
696,664,73.71359378
704,664,75.26816209
712,664,76.73948613
720,664,78.11791192
728,664,79.39369493
736,664,80.55719408
744,664,81.59908191
752,664,82.51056339
760,664,83.28359543
768,664,83.91109775
776,664,84.38714631
784,664,84.70714038
792,664,84.86793539
0,672,-84.86793539
8,672,-84.70714038
16,672,-84.38714631
24,672,-83.91109775
32,672,-83.28359543
40,672,-82.51056339
48,672,-81.59908191
56,672,-80.55719408
64,672,-79.39369493
72,672,-78.11791192
80,672,-76.73948613
88,672,-75.26816209
96,672,-73.71359378
104,672,-72.08517228
112,672,-70.3918796
120,672,-68.64217091
128,672,-66.84388632
136,672,-65.00419157
144,672,-63.12954569
152,672,-61.22569309
160,672,-59.29767627
168,672,-57.3498656
176,672,-55.38600196
184,672,-53.40924844
192,672,-51.42224762
200,672,-49.42718118
208,672,-47.42582931
216,672,-45.41962791
224,672,-43.40972201
232,672,-41.39701436
240,672,-39.38220874
248,672,-37.36584776
256,672,-35.34834512
264,672,-33.33001281
272,672,-31.31108354
280,672,-29.29172902
288,672,-27.27207457
296,672,-25.25221068
304,672,-23.23220198
312,672,-21.21209417
320,672,-19.19191919
328,672,-17.17171717
336,672,-15.15151515
344,672,-13.13131313
352,672,-11.11111111
360,672,-9.090909091
368,672,-7.070707071
376,672,-5.050505051
384,672,-3.03030303
392,672,-1.01010101
400,672,1.01010101
408,672,3.03030303
416,672,5.050505051
424,672,7.070707071
432,672,9.090909091
440,672,11.11111111
448,672,13.13131313
456,672,15.15151515
464,672,17.17171717
472,672,19.19191919
480,672,21.21209417
488,672,23.23220198
496,672,25.25221068
504,672,27.27207457
512,672,29.29172902
520,672,31.31108354
528,672,33.33001281
536,672,35.34834512
544,672,37.36584776
552,672,39.38220874
560,672,41.39701436
568,672,43.40972201
576,672,45.41962791
584,672,47.42582931
592,672,49.42718118
600,672,51.42224762
608,672,53.40924844
616,672,55.38600196
624,672,57.3498656
632,672,59.29767627
640,672,61.22569309
648,672,63.12954569
656,672,65.00419157
664,672,66.84388632
672,672,68.64217091
680,672,70.3918796
688,672,72.08517228
696,672,73.71359378
704,672,75.26816209
712,672,76.73948613
720,672,78.11791192
728,672,79.39369493
736,672,80.55719408
744,672,81.59908191
752,672,82.51056339
760,672,83.28359543
768,672,83.91109775
776,672,84.38714631
784,672,84.70714038
792,672,84.86793539
0,680,-84.86793539
8,680,-84.70714038
16,680,-84.38714631
24,680,-83.91109775
32,680,-83.28359543
40,680,-82.51056339
48,680,-81.59908191
56,680,-80.55719408
64,680,-79.39369493
72,680,-78.11791192
80,680,-76.73948613
88,680,-75.26816209
96,680,-73.71359378
104,680,-72.08517228
112,680,-70.3918796
120,680,-68.64217091
128,680,-66.84388632
136,680,-65.00419157
144,680,-63.12954569
152,680,-61.22569309
160,680,-59.29767627
168,680,-57.3498656
176,680,-55.38600196
184,680,-53.40924844
192,680,-51.42224762
200,680,-49.42718118
208,680,-47.42582931
216,680,-45.41962791
224,680,-43.40972201
232,680,-41.39701436
240,680,-39.38220874
248,680,-37.36584776
256,680,-35.34834512
264,680,-33.33001281
272,680,-31.31108354
280,680,-29.29172902
288,680,-27.27207457
296,680,-25.25221068
304,680,-23.23220198
312,680,-21.21209417
320,680,-19.19191919
328,680,-17.17171717
336,680,-15.15151515
344,680,-13.13131313
352,680,-11.11111111
360,680,-9.090909091
368,680,-7.070707071
376,680,-5.050505051
384,680,-3.03030303
392,680,-1.01010101
400,680,1.01010101
408,680,3.03030303
416,680,5.050505051
424,680,7.070707071
432,680,9.090909091
440,680,11.11111111
448,680,13.13131313
456,680,15.15151515
464,680,17.17171717
472,680,19.19191919
480,680,21.21209417
488,680,23.23220198
496,680,25.25221068
504,680,27.27207457
512,680,29.29172902
520,680,31.31108354
528,680,33.33001281
536,680,35.34834512
544,680,37.36584776
552,680,39.38220874
560,680,41.39701436
568,680,43.40972201
576,680,45.41962791
584,680,47.42582931
592,680,49.42718118
600,680,51.42224762
608,680,53.40924844
616,680,55.38600196
624,680,57.3498656
632,680,59.29767627
640,680,61.22569309
648,680,63.12954569
656,680,65.00419157
664,680,66.84388632
672,680,68.64217091
680,680,70.3918796
688,680,72.08517228
696,680,73.71359378
704,680,75.26816209
712,680,76.73948613
720,680,78.11791192
728,680,79.39369493
736,680,80.55719408
744,680,81.59908191
752,680,82.51056339
760,680,83.28359543
768,680,83.91109775
776,680,84.38714631
784,680,84.70714038
792,680,84.86793539
0,688,-84.86793539
8,688,-84.70714038
16,688,-84.38714631
24,688,-83.91109775
32,688,-83.28359543
40,688,-82.51056339
48,688,-81.59908191
56,688,-80.55719408
64,688,-79.39369493
72,688,-78.11791192
80,688,-76.73948613
88,688,-75.26816209
96,688,-73.71359378
104,688,-72.08517228
112,688,-70.3918796
120,688,-68.64217091
128,688,-66.84388632
136,688,-65.00419157
144,688,-63.12954569
152,688,-61.22569309
160,688,-59.29767627
168,688,-57.3498656
176,688,-55.38600196
184,688,-53.40924844
192,688,-51.42224762
200,688,-49.42718118
208,688,-47.42582931
216,688,-45.41962791
224,688,-43.40972201
232,688,-41.39701436
240,688,-39.38220874
248,688,-37.36584776
256,688,-35.34834512
264,688,-33.33001281
272,688,-31.31108354
280,688,-29.29172902
288,688,-27.27207457
296,688,-25.25221068
304,688,-23.23220198
312,688,-21.21209417
320,688,-19.19191919
328,688,-17.17171717
336,688,-15.15151515
344,688,-13.13131313
352,688,-11.11111111
360,688,-9.090909091
368,688,-7.070707071
376,688,-5.050505051
384,688,-3.03030303
392,688,-1.01010101
400,688,1.01010101
408,688,3.03030303
416,688,5.050505051
424,688,7.070707071
432,688,9.090909091
440,688,11.11111111
448,688,13.13131313
456,688,15.15151515
464,688,17.17171717
472,688,19.19191919
480,688,21.21209417
488,688,23.23220198
496,688,25.25221068
504,688,27.27207457
512,688,29.29172902
520,688,31.31108354
528,688,33.33001281
536,688,35.34834512
544,688,37.36584776
552,688,39.38220874
560,688,41.39701436
568,688,43.40972201
576,688,45.41962791
584,688,47.42582931
592,688,49.42718118
600,688,51.42224762
608,688,53.40924844
616,688,55.38600196
624,688,57.3498656
632,688,59.29767627
640,688,61.22569309
648,688,63.12954569
656,688,65.00419157
664,688,66.84388632
672,688,68.64217091
680,688,70.3918796
688,688,72.08517228
696,688,73.71359378
704,688,75.26816209
712,688,76.73948613
720,688,78.11791192
728,688,79.39369493
736,688,80.55719408
744,688,81.59908191
752,688,82.51056339
760,688,83.28359543
768,688,83.91109775
776,688,84.38714631
784,688,84.70714038
792,688,84.86793539
0,696,-84.86793539
8,696,-84.70714038
16,696,-84.38714631
24,696,-83.91109775
32,696,-83.28359543
40,696,-82.51056339
48,696,-81.59908191
56,696,-80.55719408
64,696,-79.39369493
72,696,-78.11791192
80,696,-76.73948613
88,696,-75.26816209
96,696,-73.71359378
104,696,-72.08517228
112,696,-70.3918796
120,696,-68.64217091
128,696,-66.84388632
136,696,-65.00419157
144,696,-63.12954569
152,696,-61.22569309
160,696,-59.29767627
168,696,-57.3498656
176,696,-55.38600196
184,696,-53.40924844
192,696,-51.42224762
200,696,-49.42718118
208,696,-47.42582931
216,696,-45.41962791
224,696,-43.40972201
232,696,-41.39701436
240,696,-39.38220874
248,696,-37.36584776
256,696,-35.34834512
264,696,-33.33001281
272,696,-31.31108354
280,696,-29.29172902
288,696,-27.27207457
296,696,-25.25221068
304,696,-23.23220198
312,696,-21.21209417
320,696,-19.19191919
328,696,-17.17171717
336,696,-15.15151515
344,696,-13.13131313
352,696,-11.11111111
360,696,-9.090909091
368,696,-7.070707071
376,696,-5.050505051
384,696,-3.03030303
392,696,-1.01010101
400,696,1.01010101
408,696,3.03030303
416,696,5.050505051
424,696,7.070707071
432,696,9.090909091
440,696,11.11111111
448,696,13.13131313
456,696,15.15151515
464,696,17.17171717
472,696,19.19191919
480,696,21.21209417
488,696,23.23220198
496,696,25.25221068
504,696,27.27207457
512,696,29.29172902
520,696,31.31108354
528,696,33.33001281
536,696,35.34834512
544,696,37.36584776
552,696,39.38220874
560,696,41.39701436
568,696,43.40972201
576,696,45.41962791
584,696,47.42582931
592,696,49.42718118
600,696,51.42224762
608,696,53.40924844
616,696,55.38600196
624,696,57.3498656
632,696,59.29767627
640,696,61.22569309
648,696,63.12954569
656,696,65.00419157
664,696,66.84388632
672,696,68.64217091
680,696,70.3918796
688,696,72.08517228
696,696,73.71359378
704,696,75.26816209
712,696,76.73948613
720,696,78.11791192
728,696,79.39369493
736,696,80.55719408
744,696,81.59908191
752,696,82.51056339
760,696,83.28359543
768,696,83.91109775
776,696,84.38714631
784,696,84.70714038
792,696,84.86793539
0,704,-84.86793539
8,704,-84.70714038
16,704,-84.38714631
24,704,-83.91109775
32,704,-83.28359543
40,704,-82.51056339
48,704,-81.59908191
56,704,-80.55719408
64,704,-79.39369493
72,704,-78.11791192
80,704,-76.73948613
88,704,-75.26816209
96,704,-73.71359378
104,704,-72.08517228
112,704,-70.3918796
120,704,-68.64217091
128,704,-66.84388632
136,704,-65.00419157
144,704,-63.12954569
152,704,-61.22569309
160,704,-59.29767627
168,704,-57.3498656
176,704,-55.38600196
184,704,-53.40924844
192,704,-51.42224762
200,704,-49.42718118
208,704,-47.42582931
216,704,-45.41962791
224,704,-43.40972201
232,704,-41.39701436
240,704,-39.38220874
248,704,-37.36584776
256,704,-35.34834512
264,704,-33.33001281
272,704,-31.31108354
280,704,-29.29172902
288,704,-27.27207457
296,704,-25.25221068
304,704,-23.23220198
312,704,-21.21209417
320,704,-19.19191919
328,704,-17.17171717
336,704,-15.15151515
344,704,-13.13131313
352,704,-11.11111111
360,704,-9.090909091
368,704,-7.070707071
376,704,-5.050505051
384,704,-3.03030303
392,704,-1.01010101
400,704,1.01010101
408,704,3.03030303
416,704,5.050505051
424,704,7.070707071
432,704,9.090909091
440,704,11.11111111
448,704,13.13131313
456,704,15.15151515
464,704,17.17171717
472,704,19.19191919
480,704,21.21209417
488,704,23.23220198
496,704,25.25221068
504,704,27.27207457
512,704,29.29172902
520,704,31.31108354
528,704,33.33001281
536,704,35.34834512
544,704,37.36584776
552,704,39.38220874
560,704,41.39701436
568,704,43.40972201
576,704,45.41962791
584,704,47.42582931
592,704,49.42718118
600,704,51.42224762
608,704,53.40924844
616,704,55.38600196
624,704,57.3498656
632,704,59.29767627
640,704,61.22569309
648,704,63.12954569
656,704,65.00419157
664,704,66.84388632
672,704,68.64217091
680,704,70.3918796
688,704,72.08517228
696,704,73.71359378
704,704,75.26816209
712,704,76.73948613
720,704,78.11791192
728,704,79.39369493
736,704,80.55719408
744,704,81.59908191
752,704,82.51056339
760,704,83.28359543
768,704,83.91109775
776,704,84.38714631
784,704,84.70714038
792,704,84.86793539
0,712,-84.86793539
8,712,-84.70714038
16,712,-84.38714631
24,712,-83.91109775
32,712,-83.28359543
40,712,-82.51056339
48,712,-81.59908191
56,712,-80.55719408
64,712,-79.39369493
72,712,-78.11791192
80,712,-76.73948613
88,712,-75.26816209
96,712,-73.71359378
104,712,-72.08517228
112,712,-70.3918796
120,712,-68.64217091
128,712,-66.84388632
136,712,-65.00419157
144,712,-63.12954569
152,712,-61.22569309
160,712,-59.29767627
168,712,-57.3498656
176,712,-55.38600196
184,712,-53.40924844
192,712,-51.42224762
200,712,-49.42718118
208,712,-47.42582931
216,712,-45.41962791
224,712,-43.40972201
232,712,-41.39701436
240,712,-39.38220874
248,712,-37.36584776
256,712,-35.34834512
264,712,-33.33001281
272,712,-31.31108354
280,712,-29.29172902
288,712,-27.27207457
296,712,-25.25221068
304,712,-23.23220198
312,712,-21.21209417
320,712,-19.19191919
328,712,-17.17171717
336,712,-15.15151515
344,712,-13.13131313
352,712,-11.11111111
360,712,-9.090909091
368,712,-7.070707071
376,712,-5.050505051
384,712,-3.03030303
392,712,-1.01010101
400,712,1.01010101
408,712,3.03030303
416,712,5.050505051
424,712,7.070707071
432,712,9.090909091
440,712,11.11111111
448,712,13.13131313
456,712,15.15151515
464,712,17.17171717
472,712,19.19191919
480,712,21.21209417
488,712,23.23220198
496,712,25.25221068
504,712,27.27207457
512,712,29.29172902
520,712,31.31108354
528,712,33.33001281
536,712,35.34834512
544,712,37.36584776
552,712,39.38220874
560,712,41.39701436
568,712,43.40972201
576,712,45.41962791
584,712,47.42582931
592,712,49.42718118
600,712,51.42224762
608,712,53.40924844
616,712,55.38600196
624,712,57.3498656
632,712,59.29767627
640,712,61.22569309
648,712,63.12954569
656,712,65.00419157
664,712,66.84388632
672,712,68.64217091
680,712,70.3918796
688,712,72.08517228
696,712,73.71359378
704,712,75.26816209
712,712,76.73948613
720,712,78.11791192
728,712,79.39369493
736,712,80.55719408
744,712,81.59908191
752,712,82.51056339
760,712,83.28359543
768,712,83.91109775
776,712,84.38714631
784,712,84.70714038
792,712,84.86793539
0,720,-84.86793539
8,720,-84.70714038
16,720,-84.38714631
24,720,-83.91109775
32,720,-83.28359543
40,720,-82.51056339
48,720,-81.59908191
56,720,-80.55719408
64,720,-79.39369493
72,720,-78.11791192
80,720,-76.73948613
88,720,-75.26816209
96,720,-73.71359378
104,720,-72.08517228
112,720,-70.3918796
120,720,-68.64217091
128,720,-66.84388632
136,720,-65.00419157
144,720,-63.12954569
152,720,-61.22569309
160,720,-59.29767627
168,720,-57.3498656
176,720,-55.38600196
184,720,-53.40924844
192,720,-51.42224762
200,720,-49.42718118
208,720,-47.42582931
216,720,-45.41962791
224,720,-43.40972201
232,720,-41.39701436
240,720,-39.38220874
248,720,-37.36584776
256,720,-35.34834512
264,720,-33.33001281
272,720,-31.31108354
280,720,-29.29172902
288,720,-27.27207457
296,720,-25.25221068
304,720,-23.23220198
312,720,-21.21209417
320,720,-19.19191919
328,720,-17.17171717
336,720,-15.15151515
344,720,-13.13131313
352,720,-11.11111111
360,720,-9.090909091
368,720,-7.070707071
376,720,-5.050505051
384,720,-3.03030303
392,720,-1.01010101
400,720,1.01010101
408,720,3.03030303
416,720,5.050505051
424,720,7.070707071
432,720,9.090909091
440,720,11.11111111
448,720,13.13131313
456,720,15.15151515
464,720,17.17171717
472,720,19.19191919
480,720,21.21209417
488,720,23.23220198
496,720,25.25221068
504,720,27.27207457
512,720,29.29172902
520,720,31.31108354
528,720,33.33001281
536,720,35.34834512
544,720,37.36584776
552,720,39.38220874
560,720,41.39701436
568,720,43.40972201
576,720,45.41962791
584,720,47.42582931
592,720,49.42718118
600,720,51.42224762
608,720,53.40924844
616,720,55.38600196
624,720,57.3498656
632,720,59.29767627
640,720,61.22569309
648,720,63.12954569
656,720,65.00419157
664,720,66.84388632
672,720,68.64217091
680,720,70.3918796
688,720,72.08517228
696,720,73.71359378
704,720,75.26816209
712,720,76.73948613
720,720,78.11791192
728,720,79.39369493
736,720,80.55719408
744,720,81.59908191
752,720,82.51056339
760,720,83.28359543
